ComplexID	E1	E2	E1E2	complexName	Class
306	P05387	P46776	P05387P46776	Ribosome, cytoplasmic	1
306	P05387	P46777	P05387P46777	Ribosome, cytoplasmic	1
306	P05387	P46778	P05387P46778	Ribosome, cytoplasmic	1
306	P05387	P46779	P05387P46779	Ribosome, cytoplasmic	1
306	P05387	P46781	P05387P46781	Ribosome, cytoplasmic	1
306	P05387	P46782	P05387P46782	Ribosome, cytoplasmic	1
306	P05387	P46783	P05387P46783	Ribosome, cytoplasmic	1
306	P05387	P47914	P05387P47914	Ribosome, cytoplasmic	1
306	P05387	P49207	P05387P49207	Ribosome, cytoplasmic	1
306	P05387	P50914	P05387P50914	Ribosome, cytoplasmic	1
306	P05387	P60866	P05387P60866	Ribosome, cytoplasmic	1
306	P05387	P61247	P05387P61247	Ribosome, cytoplasmic	1
306	P05387	P61254	P05387P61254	Ribosome, cytoplasmic	1
306	P05387	P61313	P05387P61313	Ribosome, cytoplasmic	1
306	P05387	P61353	P05387P61353	Ribosome, cytoplasmic	1
306	P05387	P61513	P05387P61513	Ribosome, cytoplasmic	1
306	P05387	P61927	P05387P61927	Ribosome, cytoplasmic	1
306	P05387	P62081	P05387P62081	Ribosome, cytoplasmic	1
306	P05387	P62241	P05387P62241	Ribosome, cytoplasmic	1
306	P05387	P62244	P05387P62244	Ribosome, cytoplasmic	1
306	P05387	P62249	P05387P62249	Ribosome, cytoplasmic	1
306	P05387	P62263	P05387P62263	Ribosome, cytoplasmic	1
306	P05387	P62266	P05387P62266	Ribosome, cytoplasmic	1
306	P05387	P62269	P05387P62269	Ribosome, cytoplasmic	1
306	P05387	P62273	P05387P62273	Ribosome, cytoplasmic	1
306	P05387	P62277	P05387P62277	Ribosome, cytoplasmic	1
306	P05387	P62280	P05387P62280	Ribosome, cytoplasmic	1
306	P05387	P62424	P05387P62424	Ribosome, cytoplasmic	1
306	P05387	P62701	P05387P62701	Ribosome, cytoplasmic	1
306	P05387	P62750	P05387P62750	Ribosome, cytoplasmic	1
306	P05387	P62753	P05387P62753	Ribosome, cytoplasmic	1
306	P05387	P62829	P05387P62829	Ribosome, cytoplasmic	1
306	P05387	P62841	P05387P62841	Ribosome, cytoplasmic	1
306	P05387	P62847	P05387P62847	Ribosome, cytoplasmic	1
306	P05387	P62851	P05387P62851	Ribosome, cytoplasmic	1
306	P05387	P62854	P05387P62854	Ribosome, cytoplasmic	1
306	P05387	P62857	P05387P62857	Ribosome, cytoplasmic	1
306	P05387	P62861	P05387P62861	Ribosome, cytoplasmic	1
306	P05387	P62888	P05387P62888	Ribosome, cytoplasmic	1
306	P05387	P62891	P05387P62891	Ribosome, cytoplasmic	1
306	P05387	P62899	P05387P62899	Ribosome, cytoplasmic	1
306	P05387	P62906	P05387P62906	Ribosome, cytoplasmic	1
306	P05387	P62910	P05387P62910	Ribosome, cytoplasmic	1
306	P05387	P62913	P05387P62913	Ribosome, cytoplasmic	1
306	P05387	P62917	P05387P62917	Ribosome, cytoplasmic	1
306	P05387	P62945	P05387P62945	Ribosome, cytoplasmic	1
306	P05387	P62979	P05387P62979	Ribosome, cytoplasmic	1
306	P05387	P62987	P05387P62987	Ribosome, cytoplasmic	1
306	P05387	P63173	P05387P63173	Ribosome, cytoplasmic	1
306	P05387	P63220	P05387P63220	Ribosome, cytoplasmic	1
306	P05387	P83731	P05387P83731	Ribosome, cytoplasmic	1
306	P05387	P83881	P05387P83881	Ribosome, cytoplasmic	1
306	P05387	P84098	P05387P84098	Ribosome, cytoplasmic	1
306	P05387	Q02543	P05387Q02543	Ribosome, cytoplasmic	1
306	P05387	Q02878	P05387Q02878	Ribosome, cytoplasmic	1
306	P05387	Q07020	P05387Q07020	Ribosome, cytoplasmic	1
306	P05387	Q9Y3U8	P05387Q9Y3U8	Ribosome, cytoplasmic	1
306	P05388	P08708	P05388P08708	Ribosome, cytoplasmic	1
306	P05388	P08865	P05388P08865	Ribosome, cytoplasmic	1
306	P05388	P15880	P05388P15880	Ribosome, cytoplasmic	1
306	P05388	P18077	P05388P18077	Ribosome, cytoplasmic	1
306	P05388	P18124	P05388P18124	Ribosome, cytoplasmic	1
306	P05388	P18621	P05388P18621	Ribosome, cytoplasmic	1
306	P05388	P22090	P05388P22090	Ribosome, cytoplasmic	1
306	P05388	P23396	P05388P23396	Ribosome, cytoplasmic	1
306	P05388	P25398	P05388P25398	Ribosome, cytoplasmic	1
306	P05388	P26373	P05388P26373	Ribosome, cytoplasmic	1
306	P05388	P27635	P05388P27635	Ribosome, cytoplasmic	1
306	P05388	P30050	P05388P30050	Ribosome, cytoplasmic	1
306	P05388	P32969	P05388P32969	Ribosome, cytoplasmic	1
306	P05388	P35268	P05388P35268	Ribosome, cytoplasmic	1
306	P05388	P36578	P05388P36578	Ribosome, cytoplasmic	1
306	P05388	P39019	P05388P39019	Ribosome, cytoplasmic	1
306	P05388	P39023	P05388P39023	Ribosome, cytoplasmic	1
306	P05388	P40429	P05388P40429	Ribosome, cytoplasmic	1
306	P05388	P42677	P05388P42677	Ribosome, cytoplasmic	1
306	P05388	P42766	P05388P42766	Ribosome, cytoplasmic	1
306	P05388	P46776	P05388P46776	Ribosome, cytoplasmic	1
306	P05388	P46777	P05388P46777	Ribosome, cytoplasmic	1
306	P05388	P46778	P05388P46778	Ribosome, cytoplasmic	1
306	P05388	P46779	P05388P46779	Ribosome, cytoplasmic	1
306	P05388	P46781	P05388P46781	Ribosome, cytoplasmic	1
306	P05388	P46782	P05388P46782	Ribosome, cytoplasmic	1
306	P05388	P46783	P05388P46783	Ribosome, cytoplasmic	1
306	P05388	P47914	P05388P47914	Ribosome, cytoplasmic	1
306	P05388	P49207	P05388P49207	Ribosome, cytoplasmic	1
306	P05388	P50914	P05388P50914	Ribosome, cytoplasmic	1
306	P05388	P60866	P05388P60866	Ribosome, cytoplasmic	1
306	P05388	P61247	P05388P61247	Ribosome, cytoplasmic	1
306	P05388	P61254	P05388P61254	Ribosome, cytoplasmic	1
306	P05388	P61313	P05388P61313	Ribosome, cytoplasmic	1
306	P05388	P61353	P05388P61353	Ribosome, cytoplasmic	1
306	P05388	P61513	P05388P61513	Ribosome, cytoplasmic	1
306	P05388	P61927	P05388P61927	Ribosome, cytoplasmic	1
306	P05388	P62081	P05388P62081	Ribosome, cytoplasmic	1
306	P05388	P62241	P05388P62241	Ribosome, cytoplasmic	1
306	P05388	P62244	P05388P62244	Ribosome, cytoplasmic	1
306	P05388	P62249	P05388P62249	Ribosome, cytoplasmic	1
306	P05388	P62263	P05388P62263	Ribosome, cytoplasmic	1
306	P05388	P62266	P05388P62266	Ribosome, cytoplasmic	1
306	P05388	P62269	P05388P62269	Ribosome, cytoplasmic	1
306	P05388	P62273	P05388P62273	Ribosome, cytoplasmic	1
306	P05388	P62277	P05388P62277	Ribosome, cytoplasmic	1
306	P05388	P62280	P05388P62280	Ribosome, cytoplasmic	1
306	P05388	P62424	P05388P62424	Ribosome, cytoplasmic	1
306	P05388	P62701	P05388P62701	Ribosome, cytoplasmic	1
306	P05388	P62750	P05388P62750	Ribosome, cytoplasmic	1
306	P05388	P62753	P05388P62753	Ribosome, cytoplasmic	1
306	P05388	P62829	P05388P62829	Ribosome, cytoplasmic	1
306	P05388	P62841	P05388P62841	Ribosome, cytoplasmic	1
306	P05388	P62847	P05388P62847	Ribosome, cytoplasmic	1
306	P05388	P62851	P05388P62851	Ribosome, cytoplasmic	1
306	P05388	P62854	P05388P62854	Ribosome, cytoplasmic	1
306	P05388	P62857	P05388P62857	Ribosome, cytoplasmic	1
306	P05388	P62861	P05388P62861	Ribosome, cytoplasmic	1
306	P05388	P62888	P05388P62888	Ribosome, cytoplasmic	1
306	P05388	P62891	P05388P62891	Ribosome, cytoplasmic	1
306	P05388	P62899	P05388P62899	Ribosome, cytoplasmic	1
306	P05388	P62906	P05388P62906	Ribosome, cytoplasmic	1
306	P05388	P62910	P05388P62910	Ribosome, cytoplasmic	1
306	P05388	P62913	P05388P62913	Ribosome, cytoplasmic	1
306	P05388	P62917	P05388P62917	Ribosome, cytoplasmic	1
306	P05388	P62945	P05388P62945	Ribosome, cytoplasmic	1
306	P05388	P62979	P05388P62979	Ribosome, cytoplasmic	1
306	P05388	P62987	P05388P62987	Ribosome, cytoplasmic	1
306	P05388	P63173	P05388P63173	Ribosome, cytoplasmic	1
306	P05388	P63220	P05388P63220	Ribosome, cytoplasmic	1
306	P05388	P83731	P05388P83731	Ribosome, cytoplasmic	1
306	P05388	P83881	P05388P83881	Ribosome, cytoplasmic	1
306	P05388	P84098	P05388P84098	Ribosome, cytoplasmic	1
306	P05388	Q02543	P05388Q02543	Ribosome, cytoplasmic	1
306	P05388	Q02878	P05388Q02878	Ribosome, cytoplasmic	1
306	P05388	Q07020	P05388Q07020	Ribosome, cytoplasmic	1
306	P05388	Q9Y3U8	P05388Q9Y3U8	Ribosome, cytoplasmic	1
306	P08708	P08865	P08708P08865	Ribosome, cytoplasmic	1
306	P08708	P15880	P08708P15880	Ribosome, cytoplasmic	1
306	P08708	P18077	P08708P18077	Ribosome, cytoplasmic	1
306	P08708	P18124	P08708P18124	Ribosome, cytoplasmic	1
306	P08708	P18621	P08708P18621	Ribosome, cytoplasmic	1
306	P08708	P22090	P08708P22090	Ribosome, cytoplasmic	1
306	P08708	P23396	P08708P23396	Ribosome, cytoplasmic	1
306	P08708	P25398	P08708P25398	Ribosome, cytoplasmic	1
306	P08708	P26373	P08708P26373	Ribosome, cytoplasmic	1
306	P08708	P27635	P08708P27635	Ribosome, cytoplasmic	1
306	P08708	P30050	P08708P30050	Ribosome, cytoplasmic	1
306	P08708	P32969	P08708P32969	Ribosome, cytoplasmic	1
306	P08708	P35268	P08708P35268	Ribosome, cytoplasmic	1
306	P08708	P36578	P08708P36578	Ribosome, cytoplasmic	1
306	P08708	P39019	P08708P39019	Ribosome, cytoplasmic	1
306	P08708	P39023	P08708P39023	Ribosome, cytoplasmic	1
306	P08708	P40429	P08708P40429	Ribosome, cytoplasmic	1
306	P08708	P42677	P08708P42677	Ribosome, cytoplasmic	1
306	P08708	P42766	P08708P42766	Ribosome, cytoplasmic	1
306	P08708	P46776	P08708P46776	Ribosome, cytoplasmic	1
306	P08708	P46777	P08708P46777	Ribosome, cytoplasmic	1
306	P08708	P46778	P08708P46778	Ribosome, cytoplasmic	1
306	P08708	P46779	P08708P46779	Ribosome, cytoplasmic	1
306	P08708	P46781	P08708P46781	Ribosome, cytoplasmic	1
306	P08708	P46782	P08708P46782	Ribosome, cytoplasmic	1
306	P08708	P46783	P08708P46783	Ribosome, cytoplasmic	1
306	P08708	P47914	P08708P47914	Ribosome, cytoplasmic	1
306	P08708	P49207	P08708P49207	Ribosome, cytoplasmic	1
306	P08708	P50914	P08708P50914	Ribosome, cytoplasmic	1
306	P08708	P60866	P08708P60866	Ribosome, cytoplasmic	1
306	P08708	P61247	P08708P61247	Ribosome, cytoplasmic	1
306	P08708	P61254	P08708P61254	Ribosome, cytoplasmic	1
306	P08708	P61313	P08708P61313	Ribosome, cytoplasmic	1
306	P08708	P61353	P08708P61353	Ribosome, cytoplasmic	1
306	P08708	P61513	P08708P61513	Ribosome, cytoplasmic	1
306	P08708	P61927	P08708P61927	Ribosome, cytoplasmic	1
306	P08708	P62081	P08708P62081	Ribosome, cytoplasmic	1
306	P08708	P62241	P08708P62241	Ribosome, cytoplasmic	1
306	P08708	P62244	P08708P62244	Ribosome, cytoplasmic	1
306	P08708	P62249	P08708P62249	Ribosome, cytoplasmic	1
306	P08708	P62263	P08708P62263	Ribosome, cytoplasmic	1
306	P08708	P62266	P08708P62266	Ribosome, cytoplasmic	1
306	P08708	P62269	P08708P62269	Ribosome, cytoplasmic	1
306	P08708	P62273	P08708P62273	Ribosome, cytoplasmic	1
306	P08708	P62277	P08708P62277	Ribosome, cytoplasmic	1
306	P08708	P62280	P08708P62280	Ribosome, cytoplasmic	1
306	P08708	P62424	P08708P62424	Ribosome, cytoplasmic	1
306	P08708	P62701	P08708P62701	Ribosome, cytoplasmic	1
306	P08708	P62750	P08708P62750	Ribosome, cytoplasmic	1
306	P08708	P62753	P08708P62753	Ribosome, cytoplasmic	1
306	P08708	P62829	P08708P62829	Ribosome, cytoplasmic	1
306	P08708	P62841	P08708P62841	Ribosome, cytoplasmic	1
306	P08708	P62847	P08708P62847	Ribosome, cytoplasmic	1
306	P08708	P62851	P08708P62851	Ribosome, cytoplasmic	1
306	P08708	P62854	P08708P62854	Ribosome, cytoplasmic	1
306	P08708	P62857	P08708P62857	Ribosome, cytoplasmic	1
306	P08708	P62861	P08708P62861	Ribosome, cytoplasmic	1
306	P08708	P62888	P08708P62888	Ribosome, cytoplasmic	1
306	P08708	P62891	P08708P62891	Ribosome, cytoplasmic	1
306	P08708	P62899	P08708P62899	Ribosome, cytoplasmic	1
306	P08708	P62906	P08708P62906	Ribosome, cytoplasmic	1
306	P08708	P62910	P08708P62910	Ribosome, cytoplasmic	1
306	P08708	P62913	P08708P62913	Ribosome, cytoplasmic	1
306	P08708	P62917	P08708P62917	Ribosome, cytoplasmic	1
306	P08708	P62945	P08708P62945	Ribosome, cytoplasmic	1
306	P08708	P62979	P08708P62979	Ribosome, cytoplasmic	1
306	P08708	P62987	P08708P62987	Ribosome, cytoplasmic	1
306	P08708	P63173	P08708P63173	Ribosome, cytoplasmic	1
306	P08708	P63220	P08708P63220	Ribosome, cytoplasmic	1
306	P08708	P83731	P08708P83731	Ribosome, cytoplasmic	1
306	P08708	P83881	P08708P83881	Ribosome, cytoplasmic	1
306	P08708	P84098	P08708P84098	Ribosome, cytoplasmic	1
306	P08708	Q02543	P08708Q02543	Ribosome, cytoplasmic	1
306	P08708	Q02878	P08708Q02878	Ribosome, cytoplasmic	1
306	P08708	Q07020	P08708Q07020	Ribosome, cytoplasmic	1
306	P08708	Q9Y3U8	P08708Q9Y3U8	Ribosome, cytoplasmic	1
306	P08865	P15880	P08865P15880	Ribosome, cytoplasmic	1
306	P08865	P18077	P08865P18077	Ribosome, cytoplasmic	1
306	P08865	P18124	P08865P18124	Ribosome, cytoplasmic	1
306	P08865	P18621	P08865P18621	Ribosome, cytoplasmic	1
306	P08865	P22090	P08865P22090	Ribosome, cytoplasmic	1
306	P08865	P23396	P08865P23396	Ribosome, cytoplasmic	1
306	P08865	P25398	P08865P25398	Ribosome, cytoplasmic	1
306	P08865	P26373	P08865P26373	Ribosome, cytoplasmic	1
306	P08865	P27635	P08865P27635	Ribosome, cytoplasmic	1
306	P08865	P30050	P08865P30050	Ribosome, cytoplasmic	1
306	P08865	P32969	P08865P32969	Ribosome, cytoplasmic	1
306	P08865	P35268	P08865P35268	Ribosome, cytoplasmic	1
306	P08865	P36578	P08865P36578	Ribosome, cytoplasmic	1
306	P08865	P39019	P08865P39019	Ribosome, cytoplasmic	1
306	P08865	P39023	P08865P39023	Ribosome, cytoplasmic	1
306	P08865	P40429	P08865P40429	Ribosome, cytoplasmic	1
306	P08865	P42677	P08865P42677	Ribosome, cytoplasmic	1
306	P08865	P42766	P08865P42766	Ribosome, cytoplasmic	1
306	P08865	P46776	P08865P46776	Ribosome, cytoplasmic	1
306	P08865	P46777	P08865P46777	Ribosome, cytoplasmic	1
306	P08865	P46778	P08865P46778	Ribosome, cytoplasmic	1
306	P08865	P46779	P08865P46779	Ribosome, cytoplasmic	1
306	P08865	P46781	P08865P46781	Ribosome, cytoplasmic	1
306	P08865	P46782	P08865P46782	Ribosome, cytoplasmic	1
306	P08865	P46783	P08865P46783	Ribosome, cytoplasmic	1
306	P08865	P47914	P08865P47914	Ribosome, cytoplasmic	1
306	P08865	P49207	P08865P49207	Ribosome, cytoplasmic	1
306	P08865	P50914	P08865P50914	Ribosome, cytoplasmic	1
306	P08865	P60866	P08865P60866	Ribosome, cytoplasmic	1
306	P08865	P61247	P08865P61247	Ribosome, cytoplasmic	1
306	P08865	P61254	P08865P61254	Ribosome, cytoplasmic	1
306	P08865	P61313	P08865P61313	Ribosome, cytoplasmic	1
306	P08865	P61353	P08865P61353	Ribosome, cytoplasmic	1
306	P08865	P61513	P08865P61513	Ribosome, cytoplasmic	1
306	P08865	P61927	P08865P61927	Ribosome, cytoplasmic	1
306	P08865	P62081	P08865P62081	Ribosome, cytoplasmic	1
306	P08865	P62241	P08865P62241	Ribosome, cytoplasmic	1
306	P08865	P62244	P08865P62244	Ribosome, cytoplasmic	1
306	P08865	P62249	P08865P62249	Ribosome, cytoplasmic	1
306	P08865	P62263	P08865P62263	Ribosome, cytoplasmic	1
306	P08865	P62266	P08865P62266	Ribosome, cytoplasmic	1
306	P08865	P62269	P08865P62269	Ribosome, cytoplasmic	1
306	P08865	P62273	P08865P62273	Ribosome, cytoplasmic	1
306	P08865	P62277	P08865P62277	Ribosome, cytoplasmic	1
306	P08865	P62280	P08865P62280	Ribosome, cytoplasmic	1
306	P08865	P62424	P08865P62424	Ribosome, cytoplasmic	1
306	P08865	P62701	P08865P62701	Ribosome, cytoplasmic	1
306	P08865	P62750	P08865P62750	Ribosome, cytoplasmic	1
306	P08865	P62753	P08865P62753	Ribosome, cytoplasmic	1
306	P08865	P62829	P08865P62829	Ribosome, cytoplasmic	1
306	P08865	P62841	P08865P62841	Ribosome, cytoplasmic	1
306	P08865	P62847	P08865P62847	Ribosome, cytoplasmic	1
306	P08865	P62851	P08865P62851	Ribosome, cytoplasmic	1
306	P08865	P62854	P08865P62854	Ribosome, cytoplasmic	1
306	P08865	P62857	P08865P62857	Ribosome, cytoplasmic	1
306	P08865	P62861	P08865P62861	Ribosome, cytoplasmic	1
306	P08865	P62888	P08865P62888	Ribosome, cytoplasmic	1
306	P08865	P62891	P08865P62891	Ribosome, cytoplasmic	1
306	P08865	P62899	P08865P62899	Ribosome, cytoplasmic	1
306	P08865	P62906	P08865P62906	Ribosome, cytoplasmic	1
306	P08865	P62910	P08865P62910	Ribosome, cytoplasmic	1
306	P08865	P62913	P08865P62913	Ribosome, cytoplasmic	1
306	P08865	P62917	P08865P62917	Ribosome, cytoplasmic	1
306	P08865	P62945	P08865P62945	Ribosome, cytoplasmic	1
306	P08865	P62979	P08865P62979	Ribosome, cytoplasmic	1
306	P08865	P62987	P08865P62987	Ribosome, cytoplasmic	1
306	P08865	P63173	P08865P63173	Ribosome, cytoplasmic	1
306	P08865	P63220	P08865P63220	Ribosome, cytoplasmic	1
306	P08865	P83731	P08865P83731	Ribosome, cytoplasmic	1
306	P08865	P83881	P08865P83881	Ribosome, cytoplasmic	1
306	P08865	P84098	P08865P84098	Ribosome, cytoplasmic	1
306	P08865	Q02543	P08865Q02543	Ribosome, cytoplasmic	1
306	P08865	Q02878	P08865Q02878	Ribosome, cytoplasmic	1
306	P08865	Q07020	P08865Q07020	Ribosome, cytoplasmic	1
306	P08865	Q9Y3U8	P08865Q9Y3U8	Ribosome, cytoplasmic	1
306	P15880	P18077	P15880P18077	Ribosome, cytoplasmic	1
306	P15880	P18124	P15880P18124	Ribosome, cytoplasmic	1
306	P15880	P18621	P15880P18621	Ribosome, cytoplasmic	1
306	P15880	P22090	P15880P22090	Ribosome, cytoplasmic	1
306	P15880	P23396	P15880P23396	Ribosome, cytoplasmic	1
306	P15880	P25398	P15880P25398	Ribosome, cytoplasmic	1
306	P15880	P26373	P15880P26373	Ribosome, cytoplasmic	1
306	P15880	P27635	P15880P27635	Ribosome, cytoplasmic	1
306	P15880	P30050	P15880P30050	Ribosome, cytoplasmic	1
306	P15880	P32969	P15880P32969	Ribosome, cytoplasmic	1
306	P15880	P35268	P15880P35268	Ribosome, cytoplasmic	1
306	P15880	P36578	P15880P36578	Ribosome, cytoplasmic	1
306	P15880	P39019	P15880P39019	Ribosome, cytoplasmic	1
306	P15880	P39023	P15880P39023	Ribosome, cytoplasmic	1
306	P15880	P40429	P15880P40429	Ribosome, cytoplasmic	1
306	P15880	P42677	P15880P42677	Ribosome, cytoplasmic	1
306	P15880	P42766	P15880P42766	Ribosome, cytoplasmic	1
306	P15880	P46776	P15880P46776	Ribosome, cytoplasmic	1
306	P15880	P46777	P15880P46777	Ribosome, cytoplasmic	1
306	P15880	P46778	P15880P46778	Ribosome, cytoplasmic	1
306	P15880	P46779	P15880P46779	Ribosome, cytoplasmic	1
306	P15880	P46781	P15880P46781	Ribosome, cytoplasmic	1
306	P15880	P46782	P15880P46782	Ribosome, cytoplasmic	1
306	P15880	P46783	P15880P46783	Ribosome, cytoplasmic	1
306	P15880	P47914	P15880P47914	Ribosome, cytoplasmic	1
306	P15880	P49207	P15880P49207	Ribosome, cytoplasmic	1
306	P15880	P50914	P15880P50914	Ribosome, cytoplasmic	1
306	P15880	P60866	P15880P60866	Ribosome, cytoplasmic	1
306	P15880	P61247	P15880P61247	Ribosome, cytoplasmic	1
306	P15880	P61254	P15880P61254	Ribosome, cytoplasmic	1
306	P15880	P61313	P15880P61313	Ribosome, cytoplasmic	1
306	P15880	P61353	P15880P61353	Ribosome, cytoplasmic	1
306	P15880	P61513	P15880P61513	Ribosome, cytoplasmic	1
306	P15880	P61927	P15880P61927	Ribosome, cytoplasmic	1
306	P15880	P62081	P15880P62081	Ribosome, cytoplasmic	1
306	P15880	P62241	P15880P62241	Ribosome, cytoplasmic	1
306	P15880	P62244	P15880P62244	Ribosome, cytoplasmic	1
306	P15880	P62249	P15880P62249	Ribosome, cytoplasmic	1
306	P15880	P62263	P15880P62263	Ribosome, cytoplasmic	1
306	P15880	P62266	P15880P62266	Ribosome, cytoplasmic	1
306	P15880	P62269	P15880P62269	Ribosome, cytoplasmic	1
306	P15880	P62273	P15880P62273	Ribosome, cytoplasmic	1
306	P15880	P62277	P15880P62277	Ribosome, cytoplasmic	1
306	P15880	P62280	P15880P62280	Ribosome, cytoplasmic	1
306	P15880	P62424	P15880P62424	Ribosome, cytoplasmic	1
306	P15880	P62701	P15880P62701	Ribosome, cytoplasmic	1
306	P15880	P62750	P15880P62750	Ribosome, cytoplasmic	1
306	P15880	P62753	P15880P62753	Ribosome, cytoplasmic	1
306	P15880	P62829	P15880P62829	Ribosome, cytoplasmic	1
306	P15880	P62841	P15880P62841	Ribosome, cytoplasmic	1
306	P15880	P62847	P15880P62847	Ribosome, cytoplasmic	1
306	P15880	P62851	P15880P62851	Ribosome, cytoplasmic	1
306	P15880	P62854	P15880P62854	Ribosome, cytoplasmic	1
306	P15880	P62857	P15880P62857	Ribosome, cytoplasmic	1
306	P15880	P62861	P15880P62861	Ribosome, cytoplasmic	1
306	P15880	P62888	P15880P62888	Ribosome, cytoplasmic	1
306	P15880	P62891	P15880P62891	Ribosome, cytoplasmic	1
306	P15880	P62899	P15880P62899	Ribosome, cytoplasmic	1
306	P15880	P62906	P15880P62906	Ribosome, cytoplasmic	1
306	P15880	P62910	P15880P62910	Ribosome, cytoplasmic	1
306	P15880	P62913	P15880P62913	Ribosome, cytoplasmic	1
306	P15880	P62917	P15880P62917	Ribosome, cytoplasmic	1
306	P15880	P62945	P15880P62945	Ribosome, cytoplasmic	1
306	P15880	P62979	P15880P62979	Ribosome, cytoplasmic	1
306	P15880	P62987	P15880P62987	Ribosome, cytoplasmic	1
306	P15880	P63173	P15880P63173	Ribosome, cytoplasmic	1
306	P15880	P63220	P15880P63220	Ribosome, cytoplasmic	1
306	P15880	P83731	P15880P83731	Ribosome, cytoplasmic	1
306	P15880	P83881	P15880P83881	Ribosome, cytoplasmic	1
306	P15880	P84098	P15880P84098	Ribosome, cytoplasmic	1
306	P15880	Q02543	P15880Q02543	Ribosome, cytoplasmic	1
306	P15880	Q02878	P15880Q02878	Ribosome, cytoplasmic	1
306	P15880	Q07020	P15880Q07020	Ribosome, cytoplasmic	1
306	P15880	Q9Y3U8	P15880Q9Y3U8	Ribosome, cytoplasmic	1
306	P18077	P18124	P18077P18124	Ribosome, cytoplasmic	1
306	P18077	P18621	P18077P18621	Ribosome, cytoplasmic	1
306	P18077	P22090	P18077P22090	Ribosome, cytoplasmic	1
306	P18077	P23396	P18077P23396	Ribosome, cytoplasmic	1
306	P18077	P25398	P18077P25398	Ribosome, cytoplasmic	1
306	P18077	P26373	P18077P26373	Ribosome, cytoplasmic	1
306	P18077	P27635	P18077P27635	Ribosome, cytoplasmic	1
306	P18077	P30050	P18077P30050	Ribosome, cytoplasmic	1
306	P18077	P32969	P18077P32969	Ribosome, cytoplasmic	1
306	P18077	P35268	P18077P35268	Ribosome, cytoplasmic	1
306	P18077	P36578	P18077P36578	Ribosome, cytoplasmic	1
306	P18077	P39019	P18077P39019	Ribosome, cytoplasmic	1
306	P18077	P39023	P18077P39023	Ribosome, cytoplasmic	1
306	P18077	P40429	P18077P40429	Ribosome, cytoplasmic	1
306	P18077	P42677	P18077P42677	Ribosome, cytoplasmic	1
306	P18077	P42766	P18077P42766	Ribosome, cytoplasmic	1
306	P18077	P46776	P18077P46776	Ribosome, cytoplasmic	1
306	P18077	P46777	P18077P46777	Ribosome, cytoplasmic	1
306	P18077	P46778	P18077P46778	Ribosome, cytoplasmic	1
306	P18077	P46779	P18077P46779	Ribosome, cytoplasmic	1
306	P18077	P46781	P18077P46781	Ribosome, cytoplasmic	1
306	P18077	P46782	P18077P46782	Ribosome, cytoplasmic	1
306	P18077	P46783	P18077P46783	Ribosome, cytoplasmic	1
306	P18077	P47914	P18077P47914	Ribosome, cytoplasmic	1
306	P18077	P49207	P18077P49207	Ribosome, cytoplasmic	1
306	P18077	P50914	P18077P50914	Ribosome, cytoplasmic	1
306	P18077	P60866	P18077P60866	Ribosome, cytoplasmic	1
306	P18077	P61247	P18077P61247	Ribosome, cytoplasmic	1
306	P18077	P61254	P18077P61254	Ribosome, cytoplasmic	1
306	P18077	P61313	P18077P61313	Ribosome, cytoplasmic	1
306	P18077	P61353	P18077P61353	Ribosome, cytoplasmic	1
306	P18077	P61513	P18077P61513	Ribosome, cytoplasmic	1
306	P18077	P61927	P18077P61927	Ribosome, cytoplasmic	1
306	P18077	P62081	P18077P62081	Ribosome, cytoplasmic	1
306	P18077	P62241	P18077P62241	Ribosome, cytoplasmic	1
306	P18077	P62244	P18077P62244	Ribosome, cytoplasmic	1
306	P18077	P62249	P18077P62249	Ribosome, cytoplasmic	1
306	P18077	P62263	P18077P62263	Ribosome, cytoplasmic	1
306	P18077	P62266	P18077P62266	Ribosome, cytoplasmic	1
306	P18077	P62269	P18077P62269	Ribosome, cytoplasmic	1
306	P18077	P62273	P18077P62273	Ribosome, cytoplasmic	1
306	P18077	P62277	P18077P62277	Ribosome, cytoplasmic	1
306	P18077	P62280	P18077P62280	Ribosome, cytoplasmic	1
306	P18077	P62424	P18077P62424	Ribosome, cytoplasmic	1
306	P18077	P62701	P18077P62701	Ribosome, cytoplasmic	1
306	P18077	P62750	P18077P62750	Ribosome, cytoplasmic	1
306	P18077	P62753	P18077P62753	Ribosome, cytoplasmic	1
306	P18077	P62829	P18077P62829	Ribosome, cytoplasmic	1
306	P18077	P62841	P18077P62841	Ribosome, cytoplasmic	1
306	P18077	P62847	P18077P62847	Ribosome, cytoplasmic	1
306	P18077	P62851	P18077P62851	Ribosome, cytoplasmic	1
306	P18077	P62854	P18077P62854	Ribosome, cytoplasmic	1
306	P18077	P62857	P18077P62857	Ribosome, cytoplasmic	1
306	P18077	P62861	P18077P62861	Ribosome, cytoplasmic	1
306	P18077	P62888	P18077P62888	Ribosome, cytoplasmic	1
306	P18077	P62891	P18077P62891	Ribosome, cytoplasmic	1
306	P18077	P62899	P18077P62899	Ribosome, cytoplasmic	1
306	P18077	P62906	P18077P62906	Ribosome, cytoplasmic	1
306	P18077	P62910	P18077P62910	Ribosome, cytoplasmic	1
306	P18077	P62913	P18077P62913	Ribosome, cytoplasmic	1
306	P18077	P62917	P18077P62917	Ribosome, cytoplasmic	1
306	P18077	P62945	P18077P62945	Ribosome, cytoplasmic	1
